ResourceID,GROUPID,CREATOR_APPELLATION_E82,DATE_OF_CREATION_E50,DESCRIPTION_E62,DESCRIPTION_TYPE_E55,EXTERNAL_XREF_E42,EXTERNAL_XREF_TYPE_E55,FILE_PATH_E62,INFORMATION_CARRIER_FORMAT_TYPE_E55,INFORMATION_RESOURCE_TYPE_E55,THUMBNAIL_E62,TITLE_E41,TITLE_TYPE_E55
080dbb21-e80f-41dc-8d9c-b41cd6a416bb.JPG,DESCRIPTION.E62-0,,,Rindge-Hastings House on Harvard and landscape feature.,eb3bd719-c473-40b8-bf0a-cdb9ed89aba3,,,,,,,,
080dbb21-e80f-41dc-8d9c-b41cd6a416bb.JPG,EXTERNAL_RESOURCE.E1-0,,,,,080dbb21-e80f-41dc-8d9c-b41cd6a416bb.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
080dbb21-e80f-41dc-8d9c-b41cd6a416bb.JPG,FILE_PATH.E62-0,,,,,,,080dbb21-e80f-41dc-8d9c-b41cd6a416bb.JPG,,,,,
080dbb21-e80f-41dc-8d9c-b41cd6a416bb.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
080dbb21-e80f-41dc-8d9c-b41cd6a416bb.JPG,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2011-06-08,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
080dbb21-e80f-41dc-8d9c-b41cd6a416bb.JPG,THUMBNAIL.E62-1,,,,,,,,,,080dbb21-e80f-41dc-8d9c-b41cd6a416bb_thumbnail.JPG,,
080dbb21-e80f-41dc-8d9c-b41cd6a416bb.JPG,TITLE.E41-0-635,,,,,,,,,,,Sugar Hill Historic District - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,EXTERNAL_RESOURCE.E1-0,,,,,0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,FILE_PATH.E62-0,,,,,,,0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,,,,,
0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,RESOURCE_CREATION_EVENT.E65-0,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,THUMBNAIL.E62-1,,,,,,,,,,0d3c908d-1ce0-4c46-bf9e-caf401acec70_thumbnail.jpg,,
0d3c908d-1ce0-4c46-bf9e-caf401acec70.jpg,TITLE.E41-0-2075,,,,,,,,,,,Adams House - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
12684ff4-d8c2-45c9-8aa2-bdb6adf02616.jpg,EXTERNAL_RESOURCE.E1-0,,,,,12684ff4-d8c2-45c9-8aa2-bdb6adf02616.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
12684ff4-d8c2-45c9-8aa2-bdb6adf02616.jpg,FILE_PATH.E62-0,,,,,,,12684ff4-d8c2-45c9-8aa2-bdb6adf02616.jpg,,,,,
12684ff4-d8c2-45c9-8aa2-bdb6adf02616.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
12684ff4-d8c2-45c9-8aa2-bdb6adf02616.jpg,RESOURCE_CREATION_EVENT.E65-0,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
12684ff4-d8c2-45c9-8aa2-bdb6adf02616.jpg,THUMBNAIL.E62-1,,,,,,,,,,12684ff4-d8c2-45c9-8aa2-bdb6adf02616_thumbnail.jpg,,
12684ff4-d8c2-45c9-8aa2-bdb6adf02616.jpg,TITLE.E41-0-1867,,,,,,,,,,,Stahl House - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,EXTERNAL_RESOURCE.E1-0,,,,,17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,FILE_PATH.E62-0,,,,,,,17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,,,,,
17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2011-06-08,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,THUMBNAIL.E62-1,,,,,,,,,,17254404-ac91-4158-95ec-c7bc3de5d07a_thumbnail.JPG,,
17254404-ac91-4158-95ec-c7bc3de5d07a.JPG,TITLE.E41-0-18998,,,,,,,,,,,2237 S HARVARD BLVD - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
1bba4ee2-1bd4-4eaf-9cdf-042e7c558abb.jpg,EXTERNAL_RESOURCE.E1-0,,,,,1bba4ee2-1bd4-4eaf-9cdf-042e7c558abb.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
1bba4ee2-1bd4-4eaf-9cdf-042e7c558abb.jpg,FILE_PATH.E62-0,,,,,,,1bba4ee2-1bd4-4eaf-9cdf-042e7c558abb.jpg,,,,,
1bba4ee2-1bd4-4eaf-9cdf-042e7c558abb.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
1bba4ee2-1bd4-4eaf-9cdf-042e7c558abb.jpg,RESOURCE_CREATION_EVENT.E65-0,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
1bba4ee2-1bd4-4eaf-9cdf-042e7c558abb.jpg,THUMBNAIL.E62-1,,,,,,,,,,1bba4ee2-1bd4-4eaf-9cdf-042e7c558abb_thumbnail.jpg,,
1bba4ee2-1bd4-4eaf-9cdf-042e7c558abb.jpg,TITLE.E41-0-2213,,,,,,,,,,,Richard and Dion Neutra VDL Research House and Landscape - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
1d0a9e21-a2a3-4c25-8dc8-e038d4ce802a.JPG,EXTERNAL_RESOURCE.E1-0,,,,,1d0a9e21-a2a3-4c25-8dc8-e038d4ce802a.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
1d0a9e21-a2a3-4c25-8dc8-e038d4ce802a.JPG,FILE_PATH.E62-0,,,,,,,1d0a9e21-a2a3-4c25-8dc8-e038d4ce802a.JPG,,,,,
1d0a9e21-a2a3-4c25-8dc8-e038d4ce802a.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
1d0a9e21-a2a3-4c25-8dc8-e038d4ce802a.JPG,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2011-06-08,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
1d0a9e21-a2a3-4c25-8dc8-e038d4ce802a.JPG,THUMBNAIL.E62-1,,,,,,,,,,1d0a9e21-a2a3-4c25-8dc8-e038d4ce802a_thumbnail.JPG,,
1d0a9e21-a2a3-4c25-8dc8-e038d4ce802a.JPG,TITLE.E41-0-19004,,,,,,,,,,,2241 S HOBART BLVD - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG,EXTERNAL_RESOURCE.E1-0,,,,,1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG,FILE_PATH.E62-0,,,,,,,1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG,,,,,
1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG,RESOURCE_CREATION_EVENT.E65-0,Historic Resources Group,2012-08-13,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG,THUMBNAIL.E62-1,,,,,,,,,,1e58ea32-99ec-4f63-aafd-0a0e5611ea38_thumbnail.JPG,,
1e58ea32-99ec-4f63-aafd-0a0e5611ea38.JPG,TITLE.E41-0-772,,,,,,,,,,,Platform House Historic District - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,EXTERNAL_RESOURCE.E1-0,,,,,1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,FILE_PATH.E62-0,,,,,,,1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,,,,,
1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,RESOURCE_CREATION_EVENT.E65-0,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,THUMBNAIL.E62-1,,,,,,,,,,1ec23bd5-064e-4e29-8dfb-2a46a93498ee_thumbnail.jpg,,
1ec23bd5-064e-4e29-8dfb-2a46a93498ee.jpg,TITLE.E41-0-1681,,,,,,,,,,,Headley/Handley House - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
1edbe27b-f646-4d9b-8802-91e576b52084.jpg,EXTERNAL_RESOURCE.E1-0,,,,,1edbe27b-f646-4d9b-8802-91e576b52084.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
1edbe27b-f646-4d9b-8802-91e576b52084.jpg,FILE_PATH.E62-0,,,,,,,1edbe27b-f646-4d9b-8802-91e576b52084.jpg,,,,,
1edbe27b-f646-4d9b-8802-91e576b52084.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
1edbe27b-f646-4d9b-8802-91e576b52084.jpg,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2012-02-17,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
1edbe27b-f646-4d9b-8802-91e576b52084.jpg,THUMBNAIL.E62-1,,,,,,,,,,1edbe27b-f646-4d9b-8802-91e576b52084_thumbnail.jpg,,
1edbe27b-f646-4d9b-8802-91e576b52084.jpg,TITLE.E41-0-19242,,,,,,,,,,,Golden State Mutual Life Insurance - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,EXTERNAL_RESOURCE.E1-0,,,,,24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,FILE_PATH.E62-0,,,,,,,24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,,,,,
24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,RESOURCE_CREATION_EVENT.E65-0,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,THUMBNAIL.E62-1,,,,,,,,,,24588b0f-42c3-4049-9c6e-01f7e62559c9_thumbnail.jpg,,
24588b0f-42c3-4049-9c6e-01f7e62559c9.jpg,TITLE.E41-0-1714,,,,,,,,,,,Barnsdall Park - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
2717ebfc-68a1-4821-8f22-d1b57f607c5e.jpg,EXTERNAL_RESOURCE.E1-0,,,,,2717ebfc-68a1-4821-8f22-d1b57f607c5e.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
2717ebfc-68a1-4821-8f22-d1b57f607c5e.jpg,FILE_PATH.E62-0,,,,,,,2717ebfc-68a1-4821-8f22-d1b57f607c5e.jpg,,,,,
2717ebfc-68a1-4821-8f22-d1b57f607c5e.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
2717ebfc-68a1-4821-8f22-d1b57f607c5e.jpg,RESOURCE_CREATION_EVENT.E65-0,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
2717ebfc-68a1-4821-8f22-d1b57f607c5e.jpg,THUMBNAIL.E62-1,,,,,,,,,,2717ebfc-68a1-4821-8f22-d1b57f607c5e_thumbnail.jpg,,
2717ebfc-68a1-4821-8f22-d1b57f607c5e.jpg,TITLE.E41-0-1754,,,,,,,,,,,John Entenza House - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
2fd3a481-51c1-4dc8-b468-d88b64af2ec4.JPG,EXTERNAL_RESOURCE.E1-0,,,,,2fd3a481-51c1-4dc8-b468-d88b64af2ec4.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
2fd3a481-51c1-4dc8-b468-d88b64af2ec4.JPG,FILE_PATH.E62-0,,,,,,,2fd3a481-51c1-4dc8-b468-d88b64af2ec4.JPG,,,,,
2fd3a481-51c1-4dc8-b468-d88b64af2ec4.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
2fd3a481-51c1-4dc8-b468-d88b64af2ec4.JPG,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2011-06-08,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
2fd3a481-51c1-4dc8-b468-d88b64af2ec4.JPG,THUMBNAIL.E62-1,,,,,,,,,,2fd3a481-51c1-4dc8-b468-d88b64af2ec4_thumbnail.JPG,,
2fd3a481-51c1-4dc8-b468-d88b64af2ec4.JPG,TITLE.E41-0-16847,,,,,,,,,,,THOMAS J WASHBURN RESIDENCE - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
38651508-feec-4ba1-b939-7822693c1535.JPG,EXTERNAL_RESOURCE.E1-0,,,,,38651508-feec-4ba1-b939-7822693c1535.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
38651508-feec-4ba1-b939-7822693c1535.JPG,FILE_PATH.E62-0,,,,,,,38651508-feec-4ba1-b939-7822693c1535.JPG,,,,,
38651508-feec-4ba1-b939-7822693c1535.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
38651508-feec-4ba1-b939-7822693c1535.JPG,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2011-06-08,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
38651508-feec-4ba1-b939-7822693c1535.JPG,THUMBNAIL.E62-1,,,,,,,,,,38651508-feec-4ba1-b939-7822693c1535_thumbnail.JPG,,
38651508-feec-4ba1-b939-7822693c1535.JPG,TITLE.E41-0-19001,,,,,,,,,,,1916 W 25TH ST - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,EXTERNAL_RESOURCE.E1-0,,,,,410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,FILE_PATH.E62-0,,,,,,,410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,,,,,
410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2011-06-08,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,THUMBNAIL.E62-1,,,,,,,,,,410d09a7-592e-4e6e-bffd-3f129877a13b_thumbnail.JPG,,
410d09a7-592e-4e6e-bffd-3f129877a13b.JPG,TITLE.E41-0-19013,,,,,,,,,,,2217 S HOBART BLVD - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,EXTERNAL_RESOURCE.E1-0,,,,,462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,FILE_PATH.E62-0,,,,,,,462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,,,,,
462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,RESOURCE_CREATION_EVENT.E65-0,Historic Resources Group,2012-08-13,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,THUMBNAIL.E62-1,,,,,,,,,,462cf6dd-ef80-4de9-a1ec-8dbf97f11154_thumbnail.JPG,,
462cf6dd-ef80-4de9-a1ec-8dbf97f11154.JPG,TITLE.E41-0-768,,,,,,,,,,,Platform House Historic District - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
47715be2-60e1-447f-9146-254fd53430eb.JPG,EXTERNAL_RESOURCE.E1-0,,,,,47715be2-60e1-447f-9146-254fd53430eb.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
47715be2-60e1-447f-9146-254fd53430eb.JPG,FILE_PATH.E62-0,,,,,,,47715be2-60e1-447f-9146-254fd53430eb.JPG,,,,,
47715be2-60e1-447f-9146-254fd53430eb.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
47715be2-60e1-447f-9146-254fd53430eb.JPG,RESOURCE_CREATION_EVENT.E65-0,Historic Resources Group,2012-08-13,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
47715be2-60e1-447f-9146-254fd53430eb.JPG,THUMBNAIL.E62-1,,,,,,,,,,47715be2-60e1-447f-9146-254fd53430eb_thumbnail.JPG,,
47715be2-60e1-447f-9146-254fd53430eb.JPG,TITLE.E41-0-775,,,,,,,,,,,Platform House Historic District - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
48d44897-7aac-4a9c-81e5-58c4cbbd82d7.jpg,EXTERNAL_RESOURCE.E1-0,,,,,48d44897-7aac-4a9c-81e5-58c4cbbd82d7.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
48d44897-7aac-4a9c-81e5-58c4cbbd82d7.jpg,FILE_PATH.E62-0,,,,,,,48d44897-7aac-4a9c-81e5-58c4cbbd82d7.jpg,,,,,
48d44897-7aac-4a9c-81e5-58c4cbbd82d7.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
48d44897-7aac-4a9c-81e5-58c4cbbd82d7.jpg,RESOURCE_CREATION_EVENT.E65-0,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
48d44897-7aac-4a9c-81e5-58c4cbbd82d7.jpg,THUMBNAIL.E62-1,,,,,,,,,,48d44897-7aac-4a9c-81e5-58c4cbbd82d7_thumbnail.jpg,,
48d44897-7aac-4a9c-81e5-58c4cbbd82d7.jpg,TITLE.E41-0-1999,,,,,,,,,,,Leonis Adobe - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
4a98cba2-0712-4102-a64e-cf75adcd501c.jpg,EXTERNAL_RESOURCE.E1-0,,,,,4a98cba2-0712-4102-a64e-cf75adcd501c.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
4a98cba2-0712-4102-a64e-cf75adcd501c.jpg,FILE_PATH.E62-0,,,,,,,4a98cba2-0712-4102-a64e-cf75adcd501c.jpg,,,,,
4a98cba2-0712-4102-a64e-cf75adcd501c.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
4a98cba2-0712-4102-a64e-cf75adcd501c.jpg,RESOURCE_CREATION_EVENT.E65-0,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
4a98cba2-0712-4102-a64e-cf75adcd501c.jpg,THUMBNAIL.E62-1,,,,,,,,,,4a98cba2-0712-4102-a64e-cf75adcd501c_thumbnail.jpg,,
4a98cba2-0712-4102-a64e-cf75adcd501c.jpg,TITLE.E41-0-1987,,,,,,,,,,,Jardinette Apartments - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
4efa9b9a-4236-44f1-afd6-0fd674dce002.JPG,EXTERNAL_RESOURCE.E1-0,,,,,4efa9b9a-4236-44f1-afd6-0fd674dce002.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
4efa9b9a-4236-44f1-afd6-0fd674dce002.JPG,FILE_PATH.E62-0,,,,,,,4efa9b9a-4236-44f1-afd6-0fd674dce002.JPG,,,,,
4efa9b9a-4236-44f1-afd6-0fd674dce002.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
4efa9b9a-4236-44f1-afd6-0fd674dce002.JPG,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2011-06-08,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
4efa9b9a-4236-44f1-afd6-0fd674dce002.JPG,THUMBNAIL.E62-1,,,,,,,,,,4efa9b9a-4236-44f1-afd6-0fd674dce002_thumbnail.JPG,,
4efa9b9a-4236-44f1-afd6-0fd674dce002.JPG,TITLE.E41-0-18999,,,,,,,,,,,Rindge - Frederick Hastings House - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,EXTERNAL_RESOURCE.E1-0,,,,,5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,FILE_PATH.E62-0,,,,,,,5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,,,,,
5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,RESOURCE_CREATION_EVENT.E65-0,,,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,THUMBNAIL.E62-1,,,,,,,,,,5024c2ab-d99a-48ab-be10-8d0e313f5b1d_thumbnail.jpg,,
5024c2ab-d99a-48ab-be10-8d0e313f5b1d.jpg,TITLE.E41-0-1897,,,,,,,,,,,Strathmore Apartments - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,EXTERNAL_RESOURCE.E1-0,,,,,5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,FILE_PATH.E62-0,,,,,,,5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,,,,,
5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2011-05-13,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,THUMBNAIL.E62-1,,,,,,,,,,5125538c-4d5a-4ff6-8e58-1f7c0dbf154e_thumbnail.JPG,,
5125538c-4d5a-4ff6-8e58-1f7c0dbf154e.JPG,TITLE.E41-0-16845,,,,,,,,,,,1958 W 25TH ST - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
515dd154-ee8b-40f0-aba6-a2fc2a0c3a40.JPG,EXTERNAL_RESOURCE.E1-0,,,,,515dd154-ee8b-40f0-aba6-a2fc2a0c3a40.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
515dd154-ee8b-40f0-aba6-a2fc2a0c3a40.JPG,FILE_PATH.E62-0,,,,,,,515dd154-ee8b-40f0-aba6-a2fc2a0c3a40.JPG,,,,,
515dd154-ee8b-40f0-aba6-a2fc2a0c3a40.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
515dd154-ee8b-40f0-aba6-a2fc2a0c3a40.JPG,RESOURCE_CREATION_EVENT.E65-0,Architectural Resources Group,2011-06-08,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
515dd154-ee8b-40f0-aba6-a2fc2a0c3a40.JPG,THUMBNAIL.E62-1,,,,,,,,,,515dd154-ee8b-40f0-aba6-a2fc2a0c3a40_thumbnail.JPG,,
515dd154-ee8b-40f0-aba6-a2fc2a0c3a40.JPG,TITLE.E41-0-19006,,,,,,,,,,,2236 S HOBART BLVD - PHOTO,78e71e70-8009-40e2-a078-9a2ebf7a0e6f
572793ee-8197-4664-8604-a9dfde10f787.JPG,EXTERNAL_RESOURCE.E1-0,,,,,572793ee-8197-4664-8604-a9dfde10f787.JPG,3a733e36-6b1d-411c-b51c-bc7c339dd84b,,,,,,
572793ee-8197-4664-8604-a9dfde10f787.JPG,FILE_PATH.E62-0,,,,,,,572793ee-8197-4664-8604-a9dfde10f787.JPG,,,,,
572793ee-8197-4664-8604-a9dfde10f787.JPG,INFORMATION_CARRIER.E84-0,,,,,,,,e2ca29d9-bf19-4025-a11c-99860f2fde88,,,,
572793ee-8197-4664-8604-a9dfde10f787.JPG,RESOURCE_CREATION_EVENT.E65-0,Historic Resources Group,2013-02-25,,,,,,,4d4c617a-87f8-4fdc-b2c7-6331f1d5dc4c,,,
572793ee-8197-4664-8604-a9dfde10f787.JPG,THUMBNAIL.E62-1,,,,,,,,,,572793ee-8197-4664-8604-a9dfde10f787_thumbnail.JPG,,
